node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
14 15 0 6.0441 3.9273 -5.4275 6.4098 4.1819 -5.6366 0.1451 0.4922 0.0000 0.0000 205.0000 2.7550 1.0000 
15 16 0 6.4098 4.1819 -5.6366 6.6914 4.4363 -5.9061 0.1451 0.4655 0.0000 0.0000 205.0000 2.9166 1.0000 
16 17 0 6.6914 4.4363 -5.9061 6.9247 4.6588 -6.1224 0.1451 0.3882 0.0000 0.0000 205.0000 3.2660 1.0000 
17 18 0 6.9247 4.6588 -6.1224 7.5541 5.1274 -6.7334 0.1451 0.9945 0.0000 0.0000 205.0000 3.3997 1.0000 
18 19 0 7.5541 5.1274 -6.7334 7.9053 5.4048 -7.0750 0.1451 0.5631 0.0000 0.0000 205.0000 3.5974 1.0000 
19 20 0 7.9053 5.4048 -7.0750 8.2570 5.6217 -7.3690 0.1451 0.5071 0.0000 0.0000 205.0000 3.7759 1.0000 
20 21 0 8.2570 5.6217 -7.3690 8.5901 5.8167 -7.6355 0.1451 0.4691 0.0000 0.0000 205.0000 3.9416 1.0000 
21 22 0 8.5901 5.8167 -7.6355 9.2197 6.2521 -8.2724 0.1451 0.9958 0.0000 0.0000 205.0000 4.2966 1.0000 
22 23 0 9.2197 6.2521 -8.2724 9.2379 6.2641 -8.2903 0.1451 0.0281 0.0000 0.0000 205.0000 4.3066 1.0000 
23 24 0 9.2379 6.2641 -8.2903 9.6538 6.5449 -8.6971 0.1451 0.6461 0.0000 0.0000 205.0000 4.5370 1.0000 
24 25 0 9.6538 6.5449 -8.6971 9.9984 6.7757 -9.0347 0.1451 0.5348 0.0000 0.0000 205.0000 4.7283 1.0000 
25 26 0 9.9984 6.7757 -9.0347 10.3558 7.0053 -9.3966 0.1451 0.5580 0.0000 0.0000 205.0000 4.9287 1.0000 
26 27 0 10.3558 7.0053 -9.3966 10.9947 7.3836 -10.0650 0.1451 0.9990 0.0000 0.0000 205.0000 5.2895 1.0000 
27 28 0 10.9947 7.3836 -10.0650 11.0069 7.3908 -10.0779 0.1451 0.0192 0.0000 0.0000 205.0000 5.2964 1.0000 
28 29 0 11.0069 7.3908 -10.0779 11.3551 7.5675 -10.4541 0.1451 0.5422 0.0000 0.0000 205.0000 5.4930 1.0000 
29 30 0 11.3551 7.5675 -10.4541 11.7294 7.7170 -10.8161 0.1451 0.5418 0.0000 0.0000 205.0000 5.6901 1.0000 
30 31 0 11.7294 7.7170 -10.8161 12.0980 7.8802 -11.2468 0.1451 0.5899 0.0000 0.0000 205.0000 5.9054 1.0000 
31 32 0 12.0980 7.8802 -11.2468 12.7097 8.1673 -11.9839 0.1451 0.9999 0.0000 0.0000 205.0000 6.2723 1.0000 
32 33 0 12.7097 8.1673 -11.9839 12.7105 8.1677 -11.9848 0.1451 0.0013 0.0000 0.0000 205.0000 6.2727 1.0000 
33 34 0 12.7105 8.1677 -11.9848 13.0264 8.3276 -12.3247 0.1451 0.4908 0.0000 0.0000 205.0000 6.4536 1.0000 
34 35 0 13.0264 8.3276 -12.3247 13.4156 8.5033 -12.7504 0.1451 0.6030 0.0000 0.0000 205.0000 6.6766 1.0000 
35 36 0 13.4156 8.5033 -12.7504 13.7688 8.6630 -13.1359 0.1451 0.5466 0.0000 0.0000 205.0000 6.8795 1.0000 
36 37 0 13.7688 8.6630 -13.1359 14.4145 8.9125 -13.8574 0.1451 0.9999 0.0000 0.0000 205.0000 7.2532 1.0000 
37 38 0 14.4145 8.9125 -13.8574 14.6117 8.9954 -14.1559 0.1451 0.3672 0.0000 0.0000 205.0000 7.3907 1.0000 
38 39 0 14.6117 8.9954 -14.1559 14.9080 9.1181 -14.5580 0.1451 0.5144 0.0000 0.0000 205.0000 7.5840 1.0000 
39 40 0 14.9080 9.1181 -14.5580 15.1494 9.2080 -14.8984 0.1451 0.4269 0.0000 0.0000 205.0000 7.7448 1.0000 
40 41 0 15.1494 9.2080 -14.8984 15.3989 9.3555 -15.3502 0.1451 0.5367 0.0000 0.0000 205.0000 7.9476 1.0000 
41 42 0 15.3989 9.3555 -15.3502 15.8403 9.6035 -16.2111 0.1451 0.9987 0.0000 0.0000 205.0000 8.3275 1.0000 
42 43 0 15.8403 9.6035 -16.2111 15.8424 9.6047 -16.2152 0.1451 0.0048 0.0000 0.0000 205.0000 8.3293 1.0000 
43 44 0 15.8424 9.6047 -16.2152 16.0784 9.7114 -16.6810 0.1451 0.5330 0.0000 0.0000 205.0000 8.5327 1.0000 
44 45 0 16.0784 9.7114 -16.6810 16.2110 9.8185 -17.0152 0.1451 0.3751 0.0000 0.0000 205.0000 8.6763 1.0000 
45 46 0 16.2110 9.8185 -17.0152 16.3101 10.0101 -17.5057 0.1451 0.5359 0.0000 0.0000 205.0000 8.8821 1.0000 
46 47 0 16.3101 10.0101 -17.5057 16.3641 10.1200 -17.7864 0.1451 0.3062 0.0000 0.0000 205.0000 9.0000 1.0000 
1 48 6 0.3811 0.2659 -3.0827 -0.3037 0.9805 -3.2114 0.0582 0.9981 238.0000 23.8000 0.0000 7.1980 2.0000 
48 49 6 -0.3037 0.9805 -3.2114 -0.9893 1.7009 -3.3024 0.0582 0.9986 238.0000 23.8000 0.0000 8.7658 2.0000 
49 50 6 -0.9893 1.7009 -3.3024 -1.0838 1.8027 -3.3159 0.0582 0.1396 238.0000 23.8000 0.0000 9.0000 2.0000 
2 51 7 0.8233 0.5980 -3.1873 0.2414 1.1849 -3.7403 0.0509 0.9944 238.0000 23.8000 0.0000 7.4009 2.0000 
51 52 7 0.2414 1.1849 -3.7403 -0.3673 1.7914 -4.2499 0.0509 0.9991 238.0000 23.8000 0.0000 8.9638 2.0000 
52 53 7 -0.3673 1.7914 -4.2499 -0.3810 1.8048 -4.2606 0.0509 0.0219 238.0000 23.8000 0.0000 9.0000 2.0000 
3 54 8 1.2384 0.8465 -3.3091 1.9805 0.2057 -3.1139 0.0517 0.9998 238.0000 23.8000 0.0000 7.5724 2.0000 
54 55 8 1.9805 0.2057 -3.1139 2.6492 -0.4240 -2.9125 0.0517 0.9403 238.0000 23.8000 0.0000 9.0000 2.0000 
4 56 9 1.6264 1.0889 -3.4287 1.4565 0.8101 -4.3696 0.0471 0.9959 238.0000 23.8000 0.0000 7.7634 2.0000 
56 57 9 1.4565 0.8101 -4.3696 1.3238 0.5907 -5.1186 0.0471 0.7917 238.0000 23.8000 0.0000 9.0000 2.0000 
5 58 10 1.9974 1.3251 -3.5382 1.5815 1.9160 -4.2290 0.0474 0.9998 238.0000 23.8000 0.0000 7.9228 2.0000 
58 59 10 1.5815 1.9160 -4.2290 1.2658 2.3163 -4.7154 0.0474 0.7045 238.0000 23.8000 0.0000 9.0000 2.0000 
6 60 11 2.4665 1.6466 -3.6967 2.9680 1.6154 -2.8322 0.0433 0.9999 238.0000 23.8000 0.0000 8.1595 2.0000 
60 61 11 2.9680 1.6154 -2.8322 3.2859 1.5938 -2.4005 0.0433 0.5366 238.0000 23.8000 0.0000 9.0000 2.0000 
7 62 12 2.8982 1.8806 -3.8706 2.3622 2.6421 -3.5077 0.0487 0.9995 238.0000 23.8000 0.0000 8.3361 2.0000 
62 63 12 2.3622 2.6421 -3.5077 2.1205 2.9772 -3.3568 0.0487 0.4398 238.0000 23.8000 0.0000 9.0000 2.0000 
8 64 13 3.3066 2.1301 -4.0203 3.9340 1.6060 -3.4493 0.0397 0.9972 238.0000 23.8000 0.0000 8.5347 2.0000 
64 65 13 3.9340 1.6060 -3.4493 4.1303 1.4547 -3.2726 0.0397 0.3044 238.0000 23.8000 0.0000 9.0000 2.0000 
9 66 14 3.7074 2.3762 -4.1608 4.1938 1.8145 -3.4927 0.0598 0.9992 238.0000 23.8000 0.0000 8.7173 2.0000 
66 67 14 4.1938 1.8145 -3.4927 4.2890 1.7065 -3.3739 0.0598 0.1866 238.0000 23.8000 0.0000 9.0000 2.0000 
10 68 15 4.1217 2.6480 -4.3446 3.8861 2.5218 -5.3078 0.0555 0.9996 238.0000 23.8000 0.0000 8.9078 2.0000 
68 69 15 3.8861 2.5218 -5.3078 3.8739 2.5148 -5.3683 0.0555 0.0621 238.0000 23.8000 0.0000 9.0000 2.0000 
11 70 16 4.4895 2.8736 -4.5354 4.6269 2.2566 -5.2395 0.0486 0.9462 238.0000 23.8000 0.0000 9.0000 2.0000 
12 71 17 5.2179 3.3218 -4.9380 4.5669 3.8388 -4.5538 0.0471 0.9158 238.0000 23.8000 0.0000 9.0000 2.0000 
12 72 18 5.2179 3.3218 -4.9380 5.1593 3.0350 -5.5680 0.0507 0.6946 238.0000 23.8000 0.0000 9.0000 2.0000 
13 73 19 5.6390 3.6485 -5.1960 5.3314 4.0874 -5.1674 0.0594 0.5368 238.0000 23.8000 0.0000 9.0000 2.0000 
14 74 20 6.0441 3.9273 -5.4275 6.3179 3.6528 -5.4013 0.0527 0.3886 238.0000 23.8000 0.0000 9.0000 2.0000 
15 75 21 6.4098 4.1819 -5.6366 6.3717 4.0773 -5.8631 0.0433 0.2523 238.0000 23.8000 0.0000 9.0000 2.0000 
16 76 22 6.6914 4.4363 -5.9061 6.6456 4.5359 -5.8550 0.0339 0.1209 238.0000 23.8000 0.0000 9.0000 2.0000 
17 77 23 6.9247 4.6588 -6.1224 6.9181 4.6660 -6.1225 0.0519 0.0098 238.0000 23.8000 0.0000 9.0000 2.0000 
78 79 1 0.0000 0.0000 -3.1000 0.4576 0.3001 -3.0957 0.1330 0.5473 0.0000 0.0000 205.0000 0.1685 4.0000 
79 80 1 0.4576 0.3001 -3.0957 0.8341 0.5559 -3.0891 0.1330 0.4552 0.0000 0.0000 205.0000 0.3091 4.0000 
80 81 1 0.8341 0.5559 -3.0891 1.2384 0.8345 -3.0810 0.1330 0.4911 0.0000 0.0000 205.0000 0.4611 4.0000 
81 82 1 1.2384 0.8345 -3.0810 1.7006 1.1933 -3.0843 0.1330 0.5852 0.0000 0.0000 205.0000 0.6428 4.0000 
82 83 1 1.7006 1.1933 -3.0843 2.0787 1.4899 -3.0832 0.1330 0.4805 0.0000 0.0000 205.0000 0.7924 4.0000 
83 84 1 2.0787 1.4899 -3.0832 2.4613 1.7579 -3.1206 0.1330 0.4686 0.0000 0.0000 205.0000 0.9387 4.0000 
84 85 1 2.4613 1.7579 -3.1206 3.2600 2.3452 -3.2468 0.1330 0.9995 0.0000 0.0000 205.0000 1.2524 4.0000 
85 86 1 3.2600 2.3452 -3.2468 3.3245 2.3914 -3.2560 0.1330 0.0798 0.0000 0.0000 205.0000 1.2775 4.0000 
86 87 1 3.3245 2.3914 -3.2560 3.7190 2.6742 -3.3171 0.1330 0.4892 0.0000 0.0000 205.0000 1.4316 4.0000 
87 88 1 3.7190 2.6742 -3.3171 4.0819 2.9317 -3.3829 0.1330 0.4498 0.0000 0.0000 205.0000 1.5736 4.0000 
88 89 1 4.0819 2.9317 -3.3829 4.4622 3.2121 -3.4765 0.1330 0.4817 0.0000 0.0000 205.0000 1.7262 4.0000 
89 90 1 4.4622 3.2121 -3.4765 4.8507 3.5130 -3.5695 0.1330 0.5001 0.0000 0.0000 205.0000 1.8850 4.0000 
90 91 1 4.8507 3.5130 -3.5695 5.1216 3.7411 -3.6414 0.1330 0.3614 0.0000 0.0000 205.0000 2.0000 4.0000 
