node1ID node2ID branchID x1 y1 z1 x2 y2 z2 radius length R G B time type 
14 15 0 6.0441 3.9273 -5.4275 6.4098 4.1819 -5.6366 0.1451 0.4922 0.0000 0.0000 205.0000 2.7550 1.0000 
15 16 0 6.4098 4.1819 -5.6366 6.6914 4.4363 -5.9061 0.1451 0.4655 0.0000 0.0000 205.0000 2.9166 1.0000 
16 17 0 6.6914 4.4363 -5.9061 7.2718 4.9014 -6.4409 0.1451 0.9161 0.0000 0.0000 205.0000 3.2660 1.0000 
17 18 0 7.2718 4.9014 -6.4409 7.5541 5.1274 -6.7334 0.1451 0.4651 0.0000 0.0000 205.0000 3.3997 1.0000 
18 19 0 7.5541 5.1274 -6.7334 7.9053 5.4048 -7.0750 0.1451 0.5631 0.0000 0.0000 205.0000 3.5974 1.0000 
19 20 0 7.9053 5.4048 -7.0750 8.2570 5.6217 -7.3690 0.1451 0.5071 0.0000 0.0000 205.0000 3.7759 1.0000 
20 21 0 8.2570 5.6217 -7.3690 8.5901 5.8167 -7.6355 0.1451 0.4691 0.0000 0.0000 205.0000 3.9416 1.0000 
21 22 0 8.5901 5.8167 -7.6355 8.9533 6.0378 -7.9388 0.1451 0.5223 0.0000 0.0000 205.0000 4.2966 1.0000 
22 23 0 8.9533 6.0378 -7.9388 9.2379 6.2641 -8.2903 0.1451 0.5056 0.0000 0.0000 205.0000 4.3066 1.0000 
23 24 0 9.2379 6.2641 -8.2903 9.6538 6.5449 -8.6971 0.1451 0.6461 0.0000 0.0000 205.0000 4.5370 1.0000 
24 25 0 9.6538 6.5449 -8.6971 9.9984 6.7757 -9.0347 0.1451 0.5348 0.0000 0.0000 205.0000 4.7283 1.0000 
25 26 0 9.9984 6.7757 -9.0347 10.3558 7.0053 -9.3966 0.1451 0.5580 0.0000 0.0000 205.0000 4.9287 1.0000 
26 27 0 10.3558 7.0053 -9.3966 10.6827 7.2240 -9.7541 0.1451 0.5315 0.0000 0.0000 205.0000 5.2895 1.0000 
27 28 0 10.6827 7.2240 -9.7541 11.0069 7.3908 -10.0779 0.1451 0.4876 0.0000 0.0000 205.0000 5.2964 1.0000 
28 29 0 11.0069 7.3908 -10.0779 11.3551 7.5675 -10.4541 0.1451 0.5422 0.0000 0.0000 205.0000 5.4930 1.0000 
29 30 0 11.3551 7.5675 -10.4541 11.7294 7.7170 -10.8161 0.1451 0.5418 0.0000 0.0000 205.0000 5.6901 1.0000 
30 31 0 11.7294 7.7170 -10.8161 12.0980 7.8802 -11.2468 0.1451 0.5899 0.0000 0.0000 205.0000 5.9054 1.0000 
31 32 0 12.0980 7.8802 -11.2468 12.3985 8.0145 -11.6061 0.1451 0.4873 0.0000 0.0000 205.0000 6.2723 1.0000 
32 33 0 12.3985 8.0145 -11.6061 12.7105 8.1677 -11.9848 0.1451 0.5140 0.0000 0.0000 205.0000 6.2727 1.0000 
33 34 0 12.7105 8.1677 -11.9848 13.0264 8.3276 -12.3247 0.1451 0.4908 0.0000 0.0000 205.0000 6.4536 1.0000 
34 35 0 13.0264 8.3276 -12.3247 13.4156 8.5033 -12.7504 0.1451 0.6030 0.0000 0.0000 205.0000 6.6766 1.0000 
35 36 0 13.4156 8.5033 -12.7504 13.7688 8.6630 -13.1359 0.1451 0.5466 0.0000 0.0000 205.0000 6.8795 1.0000 
36 37 0 13.7688 8.6630 -13.1359 14.3830 8.8983 -13.8252 0.1451 0.9528 0.0000 0.0000 205.0000 7.2532 1.0000 
37 38 0 14.3830 8.8983 -13.8252 14.6117 8.9954 -14.1559 0.1451 0.4136 0.0000 0.0000 205.0000 7.3907 1.0000 
38 39 0 14.6117 8.9954 -14.1559 14.9080 9.1181 -14.5580 0.1451 0.5144 0.0000 0.0000 205.0000 7.5840 1.0000 
39 40 0 14.9080 9.1181 -14.5580 15.1494 9.2080 -14.8984 0.1451 0.4269 0.0000 0.0000 205.0000 7.7448 1.0000 
40 41 0 15.1494 9.2080 -14.8984 15.3989 9.3555 -15.3502 0.1451 0.5367 0.0000 0.0000 205.0000 7.9476 1.0000 
41 42 0 15.3989 9.3555 -15.3502 15.6072 9.4973 -15.7509 0.1451 0.4733 0.0000 0.0000 205.0000 8.3275 1.0000 
42 43 0 15.6072 9.4973 -15.7509 15.8424 9.6047 -16.2152 0.1451 0.5314 0.0000 0.0000 205.0000 8.3293 1.0000 
43 44 0 15.8424 9.6047 -16.2152 16.0784 9.7114 -16.6810 0.1451 0.5330 0.0000 0.0000 205.0000 8.5327 1.0000 
44 45 0 16.0784 9.7114 -16.6810 16.2110 9.8185 -17.0152 0.1451 0.3751 0.0000 0.0000 205.0000 8.6763 1.0000 
45 46 0 16.2110 9.8185 -17.0152 16.3101 10.0101 -17.5057 0.1451 0.5359 0.0000 0.0000 205.0000 8.8821 1.0000 
46 47 0 16.3101 10.0101 -17.5057 16.3939 10.1753 -17.9303 0.1451 0.4632 0.0000 0.0000 205.0000 9.2680 1.0000 
47 48 0 16.3939 10.1753 -17.9303 16.5079 10.3242 -18.4969 0.1451 0.5969 0.0000 0.0000 205.0000 9.2913 1.0000 
48 49 0 16.5079 10.3242 -18.4969 16.5698 10.4417 -18.9387 0.1451 0.4613 0.0000 0.0000 205.0000 9.4702 1.0000 
49 50 0 16.5698 10.4417 -18.9387 16.6387 10.5785 -19.4734 0.1451 0.5562 0.0000 0.0000 205.0000 9.6867 1.0000 
50 51 0 16.6387 10.5785 -19.4734 16.6625 10.7392 -20.0458 0.1451 0.5949 0.0000 0.0000 205.0000 9.9192 1.0000 
51 52 0 16.6625 10.7392 -20.0458 16.6924 10.8543 -20.6042 0.1451 0.5710 0.0000 0.0000 205.0000 10.3121 1.0000 
52 53 0 16.6924 10.8543 -20.6042 16.6688 10.9713 -21.0502 0.1451 0.4617 0.0000 0.0000 205.0000 10.3250 1.0000 
53 54 0 16.6688 10.9713 -21.0502 16.6705 11.0711 -21.5225 0.1451 0.4827 0.0000 0.0000 205.0000 10.5156 1.0000 
54 55 0 16.6705 11.0711 -21.5225 16.6702 11.1983 -22.1044 0.1451 0.5957 0.0000 0.0000 205.0000 10.7516 1.0000 
55 56 0 16.6702 11.1983 -22.1044 16.6638 11.3082 -22.5613 0.1451 0.4700 0.0000 0.0000 205.0000 10.9385 1.0000 
56 57 0 16.6638 11.3082 -22.5613 16.6500 11.4035 -23.0184 0.1451 0.4671 0.0000 0.0000 205.0000 11.3382 1.0000 
57 58 0 16.6500 11.4035 -23.0184 16.6444 11.5182 -23.5437 0.1451 0.5377 0.0000 0.0000 205.0000 11.3402 1.0000 
58 59 0 16.6444 11.5182 -23.5437 16.6839 11.5760 -24.0138 0.1451 0.4752 0.0000 0.0000 205.0000 11.5311 1.0000 
59 60 0 16.6839 11.5760 -24.0138 16.6944 11.6266 -24.5028 0.1451 0.4917 0.0000 0.0000 205.0000 11.7292 1.0000 
60 61 0 16.6944 11.6266 -24.5028 16.7040 11.6706 -24.9656 0.1451 0.4650 0.0000 0.0000 205.0000 11.9173 1.0000 
61 62 0 16.7040 11.6706 -24.9656 16.6988 11.7456 -25.9431 0.1451 0.9804 0.0000 0.0000 205.0000 12.3239 1.0000 
62 63 0 16.6988 11.7456 -25.9431 16.6989 11.7846 -26.4669 0.1451 0.5252 0.0000 0.0000 205.0000 12.5305 1.0000 
63 64 0 16.6989 11.7846 -26.4669 16.6961 11.8246 -26.9689 0.1451 0.5036 0.0000 0.0000 205.0000 12.7369 1.0000 
64 65 0 16.6961 11.8246 -26.9689 16.6902 11.8437 -27.4179 0.1451 0.4495 0.0000 0.0000 205.0000 12.9218 1.0000 
65 66 0 16.6902 11.8437 -27.4179 16.6873 11.8549 -28.4174 0.1451 0.9996 0.0000 0.0000 205.0000 13.3353 1.0000 
66 67 0 16.6873 11.8549 -28.4174 16.6873 11.8549 -28.4230 0.1451 0.0056 0.0000 0.0000 205.0000 13.3376 1.0000 
67 68 0 16.6873 11.8549 -28.4230 16.6897 11.8528 -28.9718 0.1451 0.5488 0.0000 0.0000 205.0000 13.5658 1.0000 
68 69 0 16.6897 11.8528 -28.9718 16.6633 11.8550 -29.4388 0.1451 0.4677 0.0000 0.0000 205.0000 13.7609 1.0000 
69 70 0 16.6633 11.8550 -29.4388 16.6389 11.8708 -29.9576 0.1451 0.5195 0.0000 0.0000 205.0000 13.9784 1.0000 
70 71 0 16.6389 11.8708 -29.9576 16.6613 11.8893 -30.9566 0.1451 0.9995 0.0000 0.0000 205.0000 14.4000 1.0000 
71 72 0 16.6613 11.8893 -30.9566 16.6715 11.8985 -31.3660 0.1451 0.4096 0.0000 0.0000 205.0000 14.5733 1.0000 
72 73 0 16.6715 11.8985 -31.3660 16.6686 11.9080 -31.7676 0.1451 0.4017 0.0000 0.0000 205.0000 14.7437 1.0000 
73 74 0 16.6686 11.9080 -31.7676 16.6580 11.9167 -32.1945 0.1451 0.4272 0.0000 0.0000 205.0000 14.9255 1.0000 
74 75 0 16.6580 11.9167 -32.1945 16.6150 11.9658 -33.1923 0.1451 0.9999 0.0000 0.0000 205.0000 15.3534 1.0000 
75 76 0 16.6150 11.9658 -33.1923 16.6061 11.9723 -33.3622 0.1451 0.1702 0.0000 0.0000 205.0000 15.4265 1.0000 
76 77 0 16.6061 11.9723 -33.3622 16.5675 11.9567 -33.7878 0.1451 0.4277 0.0000 0.0000 205.0000 15.6107 1.0000 
77 78 0 16.5675 11.9567 -33.7878 16.5276 11.9418 -34.2626 0.1451 0.4767 0.0000 0.0000 205.0000 15.8166 1.0000 
78 79 0 16.5276 11.9418 -34.2626 16.4854 11.9159 -35.2581 0.1451 0.9967 0.0000 0.0000 205.0000 16.2512 1.0000 
79 80 0 16.4854 11.9159 -35.2581 16.4836 11.9150 -35.3029 0.1451 0.0449 0.0000 0.0000 205.0000 16.2708 1.0000 
80 81 0 16.4836 11.9150 -35.3029 16.5023 11.9039 -35.7794 0.1451 0.4770 0.0000 0.0000 205.0000 16.4792 1.0000 
81 82 0 16.5023 11.9039 -35.7794 16.5306 11.9152 -36.2349 0.1451 0.4565 0.0000 0.0000 205.0000 16.6793 1.0000 
82 83 0 16.5306 11.9152 -36.2349 16.5634 11.9213 -36.7240 0.1451 0.4903 0.0000 0.0000 205.0000 16.8950 1.0000 
83 84 0 16.5634 11.9213 -36.7240 16.5589 11.8996 -37.7227 0.1451 0.9990 0.0000 0.0000 205.0000 17.3409 1.0000 
84 85 0 16.5589 11.8996 -37.7227 16.5589 11.9088 -38.1309 0.1451 0.4083 0.0000 0.0000 205.0000 17.5225 1.0000 
85 86 0 16.5589 11.9088 -38.1309 16.5097 11.9023 -38.6397 0.1451 0.5112 0.0000 0.0000 205.0000 17.7507 1.0000 
86 87 0 16.5097 11.9023 -38.6397 16.4499 11.9337 -39.1393 0.1451 0.5041 0.0000 0.0000 205.0000 17.9766 1.0000 
87 88 0 16.4499 11.9337 -39.1393 16.3288 11.9805 -40.1307 0.1451 0.9999 0.0000 0.0000 205.0000 18.4276 1.0000 
88 89 0 16.3288 11.9805 -40.1307 16.2774 12.0139 -40.5611 0.1451 0.4346 0.0000 0.0000 205.0000 18.6246 1.0000 
89 90 0 16.2774 12.0139 -40.5611 16.2308 12.0484 -41.0772 0.1451 0.5194 0.0000 0.0000 205.0000 18.8608 1.0000 
90 91 0 16.2308 12.0484 -41.0772 16.1432 12.0899 -42.0724 0.1451 1.0000 0.0000 0.0000 205.0000 19.3185 1.0000 
91 92 0 16.1432 12.0899 -42.0724 16.0608 12.1120 -42.5416 0.1451 0.4768 0.0000 0.0000 205.0000 19.5379 1.0000 
92 93 0 16.0608 12.1120 -42.5416 15.9539 12.0929 -43.0640 0.1451 0.5336 0.0000 0.0000 205.0000 19.7844 1.0000 
93 94 0 15.9539 12.0929 -43.0640 15.8673 12.0810 -43.5205 0.1451 0.4648 0.0000 0.0000 205.0000 20.0000 1.0000 
1 95 6 0.3811 0.2659 -3.0827 -0.3037 0.9805 -3.2114 0.0582 0.9981 238.0000 23.8000 0.0000 7.1980 2.0000 
95 96 6 -0.3037 0.9805 -3.2114 -0.9893 1.7009 -3.3024 0.0582 0.9986 238.0000 23.8000 0.0000 8.7658 2.0000 
96 97 6 -0.9893 1.7009 -3.3024 -1.6913 2.4059 -3.3963 0.0582 0.9993 238.0000 23.8000 0.0000 10.5406 2.0000 
97 98 6 -1.6913 2.4059 -3.3963 -2.3839 3.1204 -3.4944 0.0582 0.9999 238.0000 23.8000 0.0000 12.5889 2.0000 
98 99 6 -2.3839 3.1204 -3.4944 -3.0825 3.8277 -3.5949 0.0582 0.9992 238.0000 23.8000 0.0000 15.0000 2.0000 
99 100 6 -3.0825 3.8277 -3.5949 -3.7906 4.5249 -3.7062 0.0582 0.9999 238.0000 23.8000 0.0000 17.9415 2.0000 
100 101 6 -3.7906 4.5249 -3.7062 -4.2021 4.9267 -3.7861 0.0582 0.5806 238.0000 23.8000 0.0000 20.0000 2.0000 
2 102 7 0.8233 0.5980 -3.1873 0.2414 1.1849 -3.7403 0.0509 0.9944 238.0000 23.8000 0.0000 7.4009 2.0000 
102 103 7 0.2414 1.1849 -3.7403 -0.3673 1.7914 -4.2499 0.0509 0.9991 238.0000 23.8000 0.0000 8.9638 2.0000 
103 104 7 -0.3673 1.7914 -4.2499 -0.9527 2.4015 -4.7831 0.0509 0.9995 238.0000 23.8000 0.0000 10.7281 2.0000 
104 105 7 -0.9527 2.4015 -4.7831 -1.5230 3.0192 -5.3236 0.0509 0.9995 238.0000 23.8000 0.0000 12.7537 2.0000 
105 106 7 -1.5230 3.0192 -5.3236 -2.1317 3.6099 -5.8528 0.0509 0.9997 238.0000 23.8000 0.0000 15.1340 2.0000 
106 107 7 -2.1317 3.6099 -5.8528 -2.7483 4.1918 -6.3746 0.0509 0.9955 238.0000 23.8000 0.0000 18.0000 2.0000 
107 108 7 -2.7483 4.1918 -6.3746 -3.1211 4.5458 -6.6437 0.0509 0.5803 238.0000 23.8000 0.0000 20.0000 2.0000 
3 109 8 1.2384 0.8465 -3.3091 1.9805 0.2057 -3.1139 0.0517 0.9998 238.0000 23.8000 0.0000 7.5724 2.0000 
109 110 8 1.9805 0.2057 -3.1139 2.6973 -0.4581 -2.9033 0.0517 0.9994 238.0000 23.8000 0.0000 9.0950 2.0000 
110 111 8 2.6973 -0.4581 -2.9033 3.4259 -1.1202 -2.7747 0.0517 0.9929 238.0000 23.8000 0.0000 10.7745 2.0000 
111 112 8 3.4259 -1.1202 -2.7747 4.1510 -1.7946 -2.6408 0.0517 0.9993 238.0000 23.8000 0.0000 12.6482 2.0000 
112 113 8 4.1510 -1.7946 -2.6408 4.9175 -2.4117 -2.4807 0.0517 0.9969 238.0000 23.8000 0.0000 14.7670 2.0000 
113 114 8 4.9175 -2.4117 -2.4807 5.7070 -2.9963 -2.3015 0.0517 0.9986 238.0000 23.8000 0.0000 17.2055 2.0000 
114 115 8 5.7070 -2.9963 -2.3015 6.4830 -3.5643 -2.1379 0.0517 0.9755 238.0000 23.8000 0.0000 20.0000 2.0000 
4 116 9 1.6264 1.0889 -3.4287 1.4565 0.8101 -4.3696 0.0471 0.9959 238.0000 23.8000 0.0000 7.7634 2.0000 
116 117 9 1.4565 0.8101 -4.3696 1.2886 0.5320 -5.3153 0.0471 1.0000 238.0000 23.8000 0.0000 9.3464 2.0000 
117 118 9 1.2886 0.5320 -5.3153 1.0827 0.2635 -6.2562 0.0471 0.9999 238.0000 23.8000 0.0000 11.1552 2.0000 
118 119 9 1.0827 0.2635 -6.2562 0.8381 0.0261 -7.1960 0.0471 0.9997 238.0000 23.8000 0.0000 13.2631 2.0000 
119 120 9 0.8381 0.0261 -7.1960 0.5963 -0.1894 -8.1402 0.0471 0.9982 238.0000 23.8000 0.0000 15.7895 2.0000 
120 121 9 0.5963 -0.1894 -8.1402 0.3001 -0.4459 -9.0592 0.0471 0.9991 238.0000 23.8000 0.0000 18.9423 2.0000 
121 122 9 0.3001 -0.4459 -9.0592 0.2187 -0.5171 -9.3219 0.0471 0.2841 238.0000 23.8000 0.0000 20.0000 2.0000 
5 123 10 1.9974 1.3251 -3.5382 1.5815 1.9160 -4.2290 0.0474 0.9998 238.0000 23.8000 0.0000 7.9228 2.0000 
123 124 10 1.5815 1.9160 -4.2290 1.1406 2.4836 -4.9243 0.0474 0.9999 238.0000 23.8000 0.0000 9.4774 2.0000 
124 125 10 1.1406 2.4836 -4.9243 0.7203 3.0770 -5.6102 0.0474 0.9997 238.0000 23.8000 0.0000 11.2250 2.0000 
125 126 10 0.7203 3.0770 -5.6102 0.2589 3.6776 -6.2632 0.0474 0.9999 238.0000 23.8000 0.0000 13.2207 2.0000 
126 127 10 0.2589 3.6776 -6.2632 -0.2068 4.2888 -6.9028 0.0474 0.9998 238.0000 23.8000 0.0000 15.5474 2.0000 
127 128 10 -0.2068 4.2888 -6.9028 -0.6895 4.8718 -7.5551 0.0474 0.9992 238.0000 23.8000 0.0000 18.3333 2.0000 
128 129 10 -0.6895 4.8718 -7.5551 -0.9389 5.1747 -7.8830 0.0474 0.5113 238.0000 23.8000 0.0000 20.0000 2.0000 
6 130 11 2.4665 1.6466 -3.6967 2.9680 1.6154 -2.8322 0.0433 0.9999 238.0000 23.8000 0.0000 8.1595 2.0000 
130 131 11 2.9680 1.6154 -2.8322 3.5185 1.5794 -1.9999 0.0433 0.9985 238.0000 23.8000 0.0000 9.7795 2.0000 
131 132 11 3.5185 1.5794 -1.9999 4.0367 1.5344 -1.1462 0.0433 0.9997 238.0000 23.8000 0.0000 11.6693 2.0000 
132 133 11 4.0367 1.5344 -1.1462 4.6266 1.5415 -0.3435 0.0433 0.9962 238.0000 23.8000 0.0000 13.9432 2.0000 
133 134 11 4.6266 1.5415 -0.3435 5.1758 1.5456 0.4907 0.0433 0.9988 238.0000 23.8000 0.0000 16.7779 2.0000 
134 135 11 5.1758 1.5456 0.4907 5.6358 1.5304 1.2303 0.0433 0.8711 238.0000 23.8000 0.0000 20.0000 2.0000 
7 136 12 2.8982 1.8806 -3.8706 2.3622 2.6421 -3.5077 0.0487 0.9995 238.0000 23.8000 0.0000 8.3361 2.0000 
136 137 12 2.3622 2.6421 -3.5077 1.8081 3.3898 -3.1423 0.0487 0.9997 238.0000 23.8000 0.0000 9.8943 2.0000 
137 138 12 1.8081 3.3898 -3.1423 1.2219 4.1174 -2.7867 0.0487 0.9997 238.0000 23.8000 0.0000 11.6488 2.0000 
138 139 12 1.2219 4.1174 -2.7867 0.6412 4.8429 -2.4253 0.0487 0.9971 238.0000 23.8000 0.0000 13.6582 2.0000 
139 140 12 0.6412 4.8429 -2.4253 0.0599 5.5728 -2.0704 0.0487 0.9983 238.0000 23.8000 0.0000 16.0000 2.0000 
140 141 12 0.0599 5.5728 -2.0704 -0.4439 6.3477 -1.6915 0.0487 0.9989 238.0000 23.8000 0.0000 18.8334 2.0000 
141 142 12 -0.4439 6.3477 -1.6915 -0.6234 6.6247 -1.5539 0.0487 0.3576 238.0000 23.8000 0.0000 20.0000 2.0000 
8 143 13 3.3066 2.1301 -4.0203 3.9340 1.6060 -3.4493 0.0397 0.9972 238.0000 23.8000 0.0000 8.5347 2.0000 
143 144 13 3.9340 1.6060 -3.4493 4.5646 1.0846 -2.8746 0.0397 0.9999 238.0000 23.8000 0.0000 10.1367 2.0000 
144 145 13 4.5646 1.0846 -2.8746 5.1849 0.5834 -2.2720 0.0397 0.9996 238.0000 23.8000 0.0000 11.9853 2.0000 
145 146 13 5.1849 0.5834 -2.2720 5.7826 0.0759 -1.6515 0.0397 0.9998 238.0000 23.8000 0.0000 14.1743 2.0000 
146 147 13 5.7826 0.0759 -1.6515 6.3945 -0.4441 -1.0560 0.0397 0.9998 238.0000 23.8000 0.0000 16.8506 2.0000 
147 148 13 6.3945 -0.4441 -1.0560 6.9445 -0.9365 -0.4987 0.0397 0.9249 238.0000 23.8000 0.0000 20.0000 2.0000 
9 149 14 3.7074 2.3762 -4.1608 4.1938 1.8145 -3.4927 0.0598 0.9992 238.0000 23.8000 0.0000 8.7173 2.0000 
149 150 14 4.1938 1.8145 -3.4927 4.7161 1.2631 -2.8427 0.0598 0.9997 238.0000 23.8000 0.0000 10.3158 2.0000 
150 151 14 4.7161 1.2631 -2.8427 5.2182 0.7252 -2.1656 0.0598 1.0000 238.0000 23.8000 0.0000 12.1574 2.0000 
151 152 14 5.2182 0.7252 -2.1656 5.7291 0.1975 -1.4876 0.0598 0.9996 238.0000 23.8000 0.0000 14.3294 2.0000 
152 153 14 5.7291 0.1975 -1.4876 6.2239 -0.3455 -0.8119 0.0598 0.9981 238.0000 23.8000 0.0000 16.9741 2.0000 
153 154 14 6.2239 -0.3455 -0.8119 6.6704 -0.8369 -0.1950 0.0598 0.9063 238.0000 23.8000 0.0000 20.0000 2.0000 
10 155 15 4.1217 2.6480 -4.3446 3.8861 2.5218 -5.3078 0.0555 0.9996 238.0000 23.8000 0.0000 8.9078 2.0000 
155 156 15 3.8861 2.5218 -5.3078 3.6815 2.3688 -6.2740 0.0555 0.9994 238.0000 23.8000 0.0000 10.4775 2.0000 
156 157 15 3.6815 2.3688 -6.2740 3.4873 2.2204 -7.2427 0.0555 0.9990 238.0000 23.8000 0.0000 12.2577 2.0000 
157 158 15 3.4873 2.2204 -7.2427 3.2474 2.1017 -8.2059 0.0555 0.9997 238.0000 23.8000 0.0000 14.3104 2.0000 
158 159 15 3.2474 2.1017 -8.2059 2.9727 1.9977 -9.1608 0.0555 0.9991 238.0000 23.8000 0.0000 16.7359 2.0000 
159 160 15 2.9727 1.9977 -9.1608 2.6845 1.8876 -10.1109 0.0555 0.9990 238.0000 23.8000 0.0000 19.7007 2.0000 
160 161 15 2.6845 1.8876 -10.1109 2.6612 1.8775 -10.1965 0.0555 0.0892 238.0000 23.8000 0.0000 20.0000 2.0000 
11 162 16 4.4895 2.8736 -4.5354 4.6369 2.2207 -5.2783 0.0486 0.9999 238.0000 23.8000 0.0000 9.0785 2.0000 
162 163 16 4.6369 2.2207 -5.2783 4.7480 1.5695 -6.0283 0.0486 0.9995 238.0000 23.8000 0.0000 10.6194 2.0000 
163 164 16 4.7480 1.5695 -6.0283 4.8585 0.9366 -6.7945 0.0486 0.9999 238.0000 23.8000 0.0000 12.3384 2.0000 
164 165 16 4.8585 0.9366 -6.7945 4.9871 0.3138 -7.5655 0.0486 0.9994 238.0000 23.8000 0.0000 14.2896 2.0000 
165 166 16 4.9871 0.3138 -7.5655 5.1218 -0.3131 -8.3323 0.0486 0.9995 238.0000 23.8000 0.0000 16.5243 2.0000 
166 167 16 5.1218 -0.3131 -8.3323 5.2689 -0.9139 -9.1177 0.0486 0.9998 238.0000 23.8000 0.0000 19.1602 2.0000 
167 168 16 5.2689 -0.9139 -9.1177 5.3365 -1.0750 -9.3417 0.0486 0.2841 238.0000 23.8000 0.0000 20.0000 2.0000 
12 169 17 5.2179 3.3218 -4.9380 4.4832 4.0071 -4.5469 0.0471 1.0781 238.0000 23.8000 0.0000 9.2785 2.0000 
169 170 17 4.4832 4.0071 -4.5469 4.0987 4.9190 -4.4119 0.0471 0.9989 238.0000 23.8000 0.0000 10.8771 2.0000 
170 171 17 4.0987 4.9190 -4.4119 3.7356 5.8397 -4.2790 0.0471 0.9986 238.0000 23.8000 0.0000 12.7187 2.0000 
171 172 17 3.7356 5.8397 -4.2790 3.3199 6.7414 -4.1720 0.0471 0.9986 238.0000 23.8000 0.0000 14.8896 2.0000 
172 173 17 3.3199 6.7414 -4.1720 2.9646 7.6701 -4.0723 0.0471 0.9994 238.0000 23.8000 0.0000 17.5376 2.0000 
173 174 17 2.9646 7.6701 -4.0723 2.6779 8.3645 -4.0131 0.0471 0.7535 238.0000 23.8000 0.0000 20.0000 2.0000 
12 175 18 5.2179 3.3218 -4.9380 5.1059 2.9102 -5.8415 0.0507 0.9991 238.0000 23.8000 0.0000 9.4470 2.0000 
175 176 18 5.1059 2.9102 -5.8415 5.0343 2.5339 -6.7650 0.0507 0.9998 238.0000 23.8000 0.0000 11.0334 2.0000 
176 177 18 5.0343 2.5339 -6.7650 4.9114 2.0959 -7.6538 0.0507 0.9984 238.0000 23.8000 0.0000 12.8453 2.0000 
177 178 18 4.9114 2.0959 -7.6538 4.7900 1.6846 -8.5571 0.0507 0.9999 238.0000 23.8000 0.0000 14.9599 2.0000 
178 179 18 4.7900 1.6846 -8.5571 4.6597 1.2567 -9.4507 0.0507 0.9994 238.0000 23.8000 0.0000 17.5083 2.0000 
179 180 18 4.6597 1.2567 -9.4507 4.5268 0.9423 -10.1771 0.0507 0.8026 238.0000 23.8000 0.0000 20.0000 2.0000 
13 181 19 5.6390 3.6485 -5.1960 5.0754 4.4704 -5.1178 0.0594 0.9996 238.0000 23.8000 0.0000 9.6722 2.0000 
181 182 19 5.0754 4.4704 -5.1178 4.5195 5.2977 -5.0402 0.0594 0.9998 238.0000 23.8000 0.0000 11.2578 2.0000 
182 183 19 4.5195 5.2977 -5.0402 4.0677 6.1887 -5.0500 0.0594 0.9991 238.0000 23.8000 0.0000 13.0722 2.0000 
183 184 19 4.0677 6.1887 -5.0500 3.5817 7.0624 -5.0292 0.0594 0.9999 238.0000 23.8000 0.0000 15.1905 2.0000 
184 185 19 3.5817 7.0624 -5.0292 3.0967 7.9366 -5.0087 0.0594 1.0000 238.0000 23.8000 0.0000 17.7346 2.0000 
185 186 19 3.0967 7.9366 -5.0087 2.7348 8.5764 -4.9823 0.0594 0.7355 238.0000 23.8000 0.0000 20.0000 2.0000 
14 187 20 6.0441 3.9273 -5.4275 6.7531 3.2272 -5.3449 0.0527 0.9999 238.0000 23.8000 0.0000 9.8823 2.0000 
